CustomerName,FeedbackID,Product,FeedbackText,Sentiment,Rating,PurchaseDate,Location,CustomerEmail,OrderID
Katherine Smith,2859,Food Dehydrator,The quality of your work exceeds expectations.,positive,5,2017-10-30,Heathermouth,ellenbrown@example.net,679996
Rebecca Joyce,7536,Bluetooth Speaker,I received inaccurate and misleading information regarding the product's capabilities.,negative,5,2018-05-23,South Alexander,brooke96@example.net,349078
Samantha Perez,4201,Hot Plate,You have a remarkable ability to connect with people.,positive,3,2023-01-09,Port Anthony,mlee@example.com,536816
Angie Hicks,3284,Handheld Vacuum,The coffee was served hot.,neutral,5,2016-10-20,West Williambury,benjamin26@example.net,657586
Maria Hays,3084,Oven Toaster,The restroom facilities were unsanitary and poorly maintained.,negative,2,2015-03-11,New Codymouth,obrienterrance@example.org,874830
Miguel Washington,4690,E-Scooter,The sound quality of the device is significantly lower than advertised.,negative,2,2022-04-15,Hillmouth,ecohen@example.org,306996
Lauren Cortez,4613,Reverse Osmosis System,I appreciate your willingness to go the extra mile.,positive,5,2023-12-21,New Monicaton,erodriguez@example.com,206155
Brandon Mitchell,1664,Refrigerator,The promised delivery date was missed without any prior notification.,negative,4,2022-01-19,Lake Jackie,lvelazquez@example.org,854665
Christopher Reyes,4985,Food Dehydrator,The lack of attention to detail is simply unacceptable for a restaurant of this purported caliber.,negative,4,2019-10-31,Port Stephanie,jlucas@example.net,225416
Brenda Simpson,2889,Laptop,We found the price to be exorbitant for the quality of food and service received.,negative,4,2023-06-14,East Fredport,shelley69@example.net,899183
Rodney Bailey,6556,E-Scooter,The service was incredibly slow,negative,4,2021-04-02,Lowefort,robertcohen@example.org,699493
Ashley Mejia,8642,Sewing Machine,The product arrived damaged,negative,2,2016-08-14,West Ashleyshire,harrisjuan@example.com,405203
Nicholas Wilson,7191,Portable Blender,The flowers are in full bloom.,neutral,2,2023-01-11,Shawnhaven,rramirez@example.com,803022
Carrie Berger,8568,Compact Freezer,Flowers add beauty to the environment.,neutral,1,2023-08-27,Brendafort,glovercory@example.org,938231
Alexis Abbott,3385,Dehumidifier,The cat sat on the mat.,neutral,4,2021-08-12,North Michael,michaelcooper@example.org,464904
Peter Hunter,7999,Smart Plug,The children played in the park.,neutral,1,2018-03-25,Rogersmouth,georgedavid@example.net,133249
Philip Perez,2667,Fitness Equipment,The flowers bloomed in the spring.,neutral,5,2022-07-12,Jonesmouth,jsosa@example.net,490075
Brian Carter,7878,Cordless Drill,The quality of your work is superb.,positive,4,2021-10-05,West Jenniferville,yosborne@example.com,336488
Amy King,6639,Hot Plate,He works in a large office.,neutral,3,2022-08-19,Williamschester,anitawhite@example.com,849111
Joshua Thompson,8714,Dishwasher,The car is parked in the driveway.,neutral,4,2015-01-13,Port Julieville,kennethdalton@example.net,118487
Robert Jones,7528,Blender,Your presentation was incredibly engaging and informative.,positive,3,2022-03-09,New Emily,debrabrown@example.net,268542
Ryan Beltran,5609,Keyboard,The level of professionalism you demonstrated was truly outstanding.,positive,5,2020-06-04,New Reneeberg,rbrown@example.net,293225
Carolyn Jones,2100,Digital Thermometer,Our complaints were not addressed adequately by the staff.,negative,4,2016-10-15,Maureenland,eric63@example.com,859139
Kenneth Michael,5475,Electric Mattress Pad,The meeting is scheduled for tomorrow morning at 9:00 AM.,neutral,5,2016-10-21,Port Carolinemouth,nathanriley@example.net,877819
Christine Hernandez,1977,Vacuum Cleaner,The assignment was completed.,neutral,5,2020-12-11,West Sherri,cmatthews@example.com,654378
Caleb Caldwell,8920,Fitness Equipment,Your problem-solving skills are exceptional; you consistently find effective and efficient solutions.,positive,1,2017-11-06,East Scottville,jacksongloria@example.org,618418
Anna Vincent,4178,Smart Baby Monitor,The waiter was inattentive and ignored our requests for assistance multiple times.,negative,1,2017-11-30,Singhmouth,gomezlisa@example.net,712287
Cameron Riddle,7679,Laptop,Your attention to detail is exceptional.,positive,2,2018-04-06,Drakeshire,curtis00@example.com,499130
Cheryl Rhodes,3214,Lawn Mower,Your dedication and hard work are truly inspiring.,positive,1,2018-01-11,Wyattchester,johnrobertson@example.org,638025
Ashley Harrison,4542,Electric Skillet,The sun rose in the east.,neutral,4,2017-04-04,West Nicolechester,devin79@example.org,874318
Linda Harris,3041,Lawn Mower,The book was placed on the shelf.,neutral,4,2017-01-11,Port Joshuahaven,robertlogan@example.net,697331
Clayton Medina,6552,Smartphone Stand,The flowers are blooming in the garden.,neutral,2,2019-10-23,South Jacqueline,simpsonrebecca@example.com,224691
Paul Johns,5343,Standing Desk,I appreciate your collaborative spirit and willingness to help others.,positive,4,2019-06-18,West Jonathan,ryanjon@example.org,672756
Scott Nunez,4308,Microwave Popcorn Maker,Your commitment to excellence is inspiring.,positive,2,2019-09-04,Cookhaven,greenerachel@example.com,929000
Michael Carter,2940,Game Console,The product's performance is consistently below expectations.,negative,1,2016-08-10,Valdezbury,stevenroberts@example.com,670877
Michael Strickland,5222,Induction Cooktop,The service was incredibly slow,negative,4,2018-11-02,Boydton,taylordaniel@example.net,127083
James Green,7292,Air Conditioner,The customer service representatives were unable to provide a satisfactory resolution to my complaint.,negative,5,2015-08-20,New Yvonne,laurenrodriguez@example.com,453628
Curtis Marsh,7832,Water Filter,You've shown significant improvement in your skills.,positive,1,2019-11-04,West Jillfurt,anna61@example.net,386890
Gerald Rodriguez,5866,Electric Grill,We will certainly not be returning to this establishment.,negative,4,2019-08-07,Martinezfort,robert57@example.net,198184
Brianna Gilbert,2716,Hair Curler,I've learned so much from your expertise and guidance.,positive,3,2022-09-27,South Michaeltown,migueljones@example.com,591724
Bridget Brown,3315,Vacuum Cleaner,Your positive attitude brightens up the entire team.,positive,3,2019-06-22,Port Lisa,henry23@example.org,257323
Anna Davis,3301,Smart Refrigerator,The music was far too loud,negative,3,2022-10-12,Port Donmouth,erichaas@example.net,833931
Raymond Hamilton,7726,Water Filter,The size of the item was smaller than described in the product listing.,negative,4,2016-06-05,South Justinbury,oellis@example.net,681381
Shaun Vaughan,3753,Hair Curler,You've shown significant improvement and growth.,positive,5,2019-01-06,Phillipsland,jason35@example.org,871922
Anna Mcmillan,3655,Waffle Maker,The flowers are blooming in the garden.,neutral,1,2020-03-13,New Catherineshire,johnsoneric@example.com,568907
Alyssa Rivera,6518,Smartwatch,Your commitment to excellence is inspiring.,positive,4,2019-01-08,New Kyle,scott65@example.org,398482
Peter Hughes,8628,Sewing Machine,The quality of your work far exceeds expectations.,positive,1,2015-07-16,South Ian,whenderson@example.net,902645
Joshua Williams,1218,Electric Skillet,Your positive attitude and collaborative spirit are infectious.,positive,3,2017-02-14,Howelltown,pboyer@example.org,530244
Justin Davis DVM,1794,Smart Watch for Kids,Your dedication and hard work are clearly evident in the exceptional results.,positive,3,2018-11-30,Lake Lisatown,isaacproctor@example.com,469153
Natalie Ortega,7527,Smart Light Bulbs,The service was incredibly slow,negative,5,2017-06-11,Courtneyton,ewilson@example.com,479910
Marissa Davis,5019,Hot Plate,The report contains relevant data.,neutral,4,2020-09-01,Pollardborough,browndana@example.net,344872
Daniel Jimenez,7178,Microwave Oven,Your commitment to excellence is truly inspiring to everyone around you.,positive,2,2018-10-18,Fernandezbury,ksheppard@example.org,464658
Tanner Powers,1297,Action Camera,The instructions were unclear and confusing,negative,3,2015-02-28,Rebeccachester,marissa41@example.org,863464
Mrs. Rebecca Crawford,4049,Smart Refrigerator,The service was incredibly slow,negative,2,2018-04-08,Port Zacharyhaven,brewerevelyn@example.org,871028
Chelsea Mcdonald,5269,Induction Cooktop,The constant pop-up ads significantly interrupted my user experience.,negative,3,2022-01-22,Francoshire,lisa02@example.com,331474
Jennifer Riley,6116,Electric Mattress Pad,The promised delivery date was missed without any prior notification.,negative,4,2016-08-04,North Rebeccashire,bensonkimberly@example.org,706138
Nathan Roberts,7391,Electric Can Opener,The quality of the materials used is subpar,negative,2,2015-10-24,Solomonville,fisherdonna@example.net,933251
Courtney Adams,6385,Wireless Charger,You have a natural ability to explain complex concepts in a clear and understandable way.,positive,2,2022-06-02,Weeksfort,lisa94@example.net,704069
Jason Golden,5167,Smart Refrigerator,The creativity and originality of your work are unparalleled.,positive,3,2016-06-29,Port Angela,kayleehoffman@example.com,433272
Karen Yates,8361,Air Conditioner,There was a significant delay in receiving the bill.,negative,2,2015-04-25,Englishside,tonymartin@example.com,383563
Kenneth Hicks,9292,Smart Plug,Your commitment to excellence is evident in your results.,positive,5,2021-06-08,North Evelyn,elizabethvalencia@example.net,103351
Carmen Bass,2085,Air Conditioner,Your kindness and compassion are appreciated by everyone.,positive,2,2017-09-05,North Kaitlynmouth,zdaniels@example.net,859780
Ashley Price,9285,Digital Thermometer,Your positive attitude and enthusiasm are contagious and inspiring.,positive,5,2020-07-07,Richardsonmouth,jtorres@example.net,973351
Tara Jimenez,8798,Tablet,The team completed the task within the allotted timeframe.,neutral,3,2017-05-31,Faithville,angela06@example.org,237243
Tina Thomas,7789,Game Console,The payment process was cumbersome and inefficient.,negative,2,2018-03-20,West Alexandra,smithamber@example.org,112886
Jason Jacobs,5227,Electric Scales,The document needs further review.,neutral,1,2020-12-04,North Danny,oneillbrittany@example.org,858380
Amanda Woods,4256,Food Dehydrator,The advertised features were not present in the product I received.,negative,5,2023-01-26,South Josephport,rzhang@example.org,476952
Russell Bailey,1538,Hot Plate,I've learned so much from working alongside you.,positive,5,2022-04-10,Stephensonberg,obrienrachel@example.org,182881
Anna Richard,2820,Electric Toothbrush,The service I received was unacceptable,negative,1,2018-08-15,West Kristinahaven,david22@example.org,925220
Cynthia Brown,6482,Smart Watch for Kids,Your thoroughness ensures a high level of accuracy.,positive,2,2018-07-24,North Alfredland,sanchezconnor@example.org,447111
Timothy Martin,4603,Desk Lamp,The quality of the ingredients used was poor; the vegetables tasted stale.,negative,2,2016-08-13,Moralesville,bryan77@example.net,224380
Angela Valentine,8708,Electric Pans,Your work ethic is truly commendable.,positive,2,2023-08-09,West Kaylaburgh,brittanyanthony@example.net,235251
Heather Walter,7691,Vacuum Cleaner,The quality of the materials used is substandard and feels cheap.,negative,5,2018-11-09,Meganhaven,alexandersmith@example.com,586295
Briana Martinez,3247,Smart Plug,The level of detail in your work is truly remarkable.,positive,4,2017-07-29,East James,jennifer71@example.net,765434
Sara Brown,2574,Smartphone,The vegetables were cold and limp,negative,4,2016-06-03,Millerport,zmyers@example.net,795290
Michelle Kirk MD,1051,Blender,The music played softly in the background.,neutral,2,2021-10-06,East Lisa,ptorres@example.net,698407
Tiffany Boyd,9217,Laptop,The children are playing in the park.,neutral,1,2021-09-02,Mejiaside,jwoods@example.net,572091
Nicole Hodge,5055,Heater,The music selection was jarring and inappropriate for the setting.,negative,1,2017-01-14,East Allisonbury,romanmichael@example.org,704042
Catherine Harrell MD,1843,Tablet,The temperature reached 25 degrees Celsius.,neutral,3,2023-05-09,East Aaron,olee@example.net,577289
Joseph Maynard,3549,Action Camera,The building is made of brick.,neutral,5,2018-04-12,East David,zlindsey@example.net,142584
Thomas Larson,9626,Slow Cooker,The river flows towards the ocean.,neutral,1,2021-05-08,West Deborah,william23@example.org,648518
Alyssa Flores,5893,Bluetooth Headphones,They walked to the park.,neutral,1,2018-09-24,Morganchester,alee@example.org,406810
Denise Cruz,2970,Bluetooth Speaker,You have a remarkable talent for making complex ideas easily understandable.,positive,4,2016-04-09,New Ericville,alexanderalison@example.net,634988
Andrea Bailey,2777,Washing Machine,The website is difficult to navigate,negative,5,2022-08-30,New Kimberlyview,dmaynard@example.net,490637
Martha Meadows,7130,E-Scooter,The restaurant was excessively noisy,negative,4,2016-06-06,Martintown,xhenderson@example.org,921676
Robert Brown,7130,Compact Freezer,You've shown significant improvement and growth.,positive,1,2019-04-11,Markbury,scottreed@example.com,114000
Dana Mullins,8562,Portable Blender,The size of the item was smaller than described in the product listing.,negative,1,2015-06-11,North Troy,arianakerr@example.org,451164
Margaret Miranda,7428,LED Projector,You've set a great example for others to follow.,positive,4,2022-05-04,Krystalmouth,garzathomas@example.org,736205
Victor Coleman MD,4399,Stand Mixer,Your innovative ideas are game-changers.,positive,3,2020-03-31,Flemingtown,cooperbrian@example.com,744925
Kelsey Morris,2041,Robot Vacuum,The quality of your work consistently exceeds expectations.,positive,4,2018-10-05,Jamesmouth,greerjoseph@example.org,865634
Melissa Warren,7790,Digital Thermometer,The sun rose in the east.,neutral,5,2020-11-26,Elizabethville,jacobdavis@example.com,414671
Susan Aguilar,3951,Portable Power Station,The building is made of brick.,neutral,1,2023-06-20,Johnsonberg,ucooper@example.com,948424
David Stone,1217,Portable Power Station,The results you achieved are truly outstanding.,positive,5,2017-08-30,Curtisburgh,shannondavis@example.com,583678
Joshua Case,2215,Wireless Charger,Your dedication and hard work are clearly evident in the exceptional results.,positive,4,2019-09-25,South Brandon,pshaw@example.com,415631
Christopher Richardson,4579,Dehumidifier,Your attention to detail is second to none.,positive,3,2018-04-14,West Lisabury,mendezanthony@example.com,344898
